2014.9.10,Tom,12080,"Futura 2400 - BW, White",200,200,200,JOJO,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Futura 2400 - BW, White Lamp"
2014.9.10,Tom,12090,White Lamp - Generic,75,75,65,JOJO,,,10,,,,,,,,10,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,White Lamp- Generic
2014.9.11,Loli,12400,Power Cables - AUS,6,6,0,Joanna,"13,Sep","13,Sep",6,,,,,,,,6,2014.9.14: shipped to Australia 4241,,,,,,,,,,,,,,,,,,Futura 2000 Lamp- Magenta Generic(Australia power supply)
2014.9.22,Loli,11275,"Label 10mL Whitening Gel, EU compliant - silver",35000,35000,0,__,,"11,Oct",35000,,,,,,,,2500,2014.10.13: SHIP TO SPAIN BY DHL 4246,12500,2014.10.13: SHIP TO USA BY DHL 4247,5000,2014.10.24: ship to USA 4251,7500,2014.11.26: ship to USA by DHL 4260,7500,2014.11.29: SHIP TO USA by AIR 4262,,,,,,,,,,Label 10ml Whitening Gel -Silver
2014.9.22,Loli,11276,Label 10 mL Whitening Gel with Whtening World - silver,65000,65000,32500,__,,"11,Oct",32500,,,,,,,,5000,2014.10.13: SHIP TO SPAIN BY DHL 4246,12500,2014.10.13: SHIP TO USA BY DHL 4247,12500,2014.10.24: ship to USA 4251,2500,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,Label 10ml Whitening Gel with Whitening World- Silver
2014.9.22,Loli,11070,Label 5mL Bianco 18% mint,2500,2500,2500,__,,"11,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,Label 5ml Bianco 18% cp Mint-Silver
2014.9.22,Loli,11040,Label 5mL Bianco 10% mint,2500,2500,2500,__,,"11,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.9.17,Tom,12580,Safety seals,100000,100000,100000,__,,"16,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.9.23,Luis,4040,Pro Kit Blister Tray,10000,,0,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.9.27,Luis,15030,"Pen Clear 2mL, BW blue logo",10000,10000,10000,Wei,,"29,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.9.27,Luis,15040,"Pen Clear 2mL, Generic",10000,10000,10000,Wei,,"29,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.9.27,Luis,15250,"Pen Metallic 2mL, Sinsational Smile EU PEN (16% Carbamide peroxide and pad printed)",20000,20000,13760,Wei,,"29,Oct",6240,,,,,,,,6240,"2014.11.29: ship to USA by AIR 4262  Shipped 3900x2=7800caps,10,000pcs brush, 1560x4=6240body",,,,,,,,,,,,,,,,,,
2014.10.06,Tom,15260,Sinsational Smile EU 2ml Metallic Pen Label (Ingredient sticker that goes with 15250),5000,5000,2500,__,,"16,Oct",2500,,,,,,,,2500,2014.10.24: ship to USA 4251,,,,,,,,,,,,,,,,,,
2014.10.10,Sally,1930,Non-Peroxide kit box - Sodium Bicarbonate (natural),2000,2000,1750,___,"25,Oct","25,Oct",250,,,,,,,,200,2014.10.27: SHIP TO UK 4252 BY AIR,50,2014.11.29_ ship to USA by AIR 4262,,,,,,,,,,,,,,,,
2014.10.10,Sally,1925,EU Compliant kit box- Percarbonate,10000,10000,8850,___,"25,Oct","25,Oct",1150,,,,,,,,1150,2014.10.27: SHIP TO UK 4252 BY AIR,,,,,,,,,,,,,,,,,,
2014.10.10,Sally,1785,Take Home Kit - WSC instructions,30000,30000,30000,___,,"16,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.10,Sally,6030,Box: CW EU Fusion - Percarbonate,10000,10000,6600,___,"25,Oct","24,Oct",3400,,,,,,,,2400,2014.10.27: SHIP TO UK 4252 BY AIR,1000,2014.11.29_ ship to USA by AIR 4262,,,,,,,,,,,,,,,,
2014.10.10,Sally,6070,Box: DW EU Fusion - Percarbonate,1500,1500,1300,___,"25,Oct","24,Oct",200,,,,,,,,200,2014.10.27: SHIP TO UK 4252 BY AIR,,,,,,,,,,,,,,,,,,
2014.10.10,Sally,13082,Sinsational Smile EU Mouth Tray-Box,2000,2000,800,___,"25,Oct","24,Oct",1200,,,,,,,,1200,2014.10.24_ ship to USA 4251,,,,,,,,,,,,,,,,,,
2014.10.08,Sally,11300,Label: CW EU Fusion - Percarbonate,10000,10000,0,__,,"16,Oct",10000,,,,,,,,7500,2014.10.24: ship to USA 4251,2500,2014.10.27: SHIP TO UK 4252 BY AIR,,,,,,,,,,,,,,,,
2014.10.08,Sally,11310,Label: DW EU Fusion - Percarbonate,2500,2500,0,__,,"16,Oct",2500,,,,,,,,2500,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,
2014.10.09,Sally,13090,Sinsational Smiles Pouch Sticker,5000,5000,3900,__,,"16,Oct",1100,,,,,,,,1100,2014.10.24: ship to USA 4251,,,,,,,,,,,,,,,,,,
2014.10.09,Sally,13083,Sinsational Smile Mouth Tray Pouch,40000,40000,38900,,"20,Oct","24,Oct",1100,,,,,,,,1100,2014.10.24: ship to USA 4251,,,,,,,,,,,,,,,,,,
2014.10.09,Sally,1540,Pre-Loaded tray pouch / foil pouch (blue - new),10000,10000,10000,,"20,Oct","24,Oct",0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.09,Tom,19020,Syringe Tip Blue Curved,30000,30000,25000,,"1,Nov",,5000,,,,,,,,5000,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.10.24,Tom,2010,Banner BW English,40,40,40,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.11,Loli,11265,Label 10mL Smile'up,2000,2000,0,__,,"16,Oct",2000,,,,,,,,2000,2014.11.04 SHIP TO SPAIN 4253,,,,,,,,,,,,,,,,,,
2014.10.23,Luis,5083,Label - Longevi - Network Antioxidants (60 caps),7000,7000,7000,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.23,Luis,5084,Label - Elixirbotanica - Network Antioxidants (60 caps),3000,3000,1500,__,,,1500,,,,,,,,1500,2014.11.10 SHIP TO USA BY DHL 4256,,,,,,,,,,,,,,,,,,
2014.10.29,Tom,10020,Gingival Barrier 1.2mL Syringe (Filled/unlabled),5000,5000,0,___,,,5000,,,,,,,,5000,"2014.11.11 SHIP TO USA BY EMS 4257-1 ,4257-2",,,,,,,,,,,,,,,,,,
2014.10.30,Tom,5041,"5 mL - NEW Activator spray bottle, translucent",40000,40000,25000,L,,,15000,,,,,,,,10000,2014.11.19: SHIP TO USA BY AIR 4259,5000,2014.11.29_ ship to USA by AIR 4262,,,,,,,,,,,,,,,,
2014.10.30,Tom,5046,5 mL - NEW Activator spray bottle CAPS translucent,41200,41200,25750,L,,,15450,,,,,,,,10300,2014.11.19: SHIP TO USA BY AIR 4259,5150,2014.11.29_ ship to USA by AIR 4262,,,,,,,,,,,,,,,,
2014.10.30,Tom,5045,"5 mL - OLD Activator spray bottle, CAPS translucent",2000,,0,L,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,1760,Take Home BW - bag,6000,6000,6000,___,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Jordi,1760,Take Home BW - bag,2000,2000,1440,___,,,560,,,,,,,,560,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,17040,"Syringe 3mL, Lined",100000,100000,90000,L,"30,Nov","28,Nov",10000,,,,,,,,10000,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,17070,"Syringe 10mL, Lined",100000,,0,___,"10,Nov",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,17080,"Syringe 10mL, not lined",100000,100000,85600,___,"10,Nov",,14400,,,,,,,,14400,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,19070,"Syringe caps, Clear",100000,100000,100000,L,"10,Nov",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,11240,Label 1.2mL Hydrogen Peroxide - blue,7500,7500,7500,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,11210,Label 1.2mL Activator label- blue,7500,7500,7500,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,11135,Label 1.2mL Gingival - silver,10000,10000,5000,__,,,5000,,,,,,,,5000,2014.11.10 SHIP TO USA BY DHL 4256,,,,,,,,,,,,,,,,,,
2014.10.30,Tom,11245,Label 1.2mL Remi/Desensitizing - blue,10000,10000,10000,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.06,Luis,7010,Cheek Retractor Blue,5000,5000,5000,Elaine,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.06,Loli,1060,EU Advanced 6% Kit Box ,4000,4000,3000,___,,"22,Nov",1000,,,,,,,,950,2014.11.29: ship to USA by AIR 4262,50,2014.11.28 SHIIP TO UK by AIR 4261,,,,,,,,,,,,,,,,
2014.11.06,Loli,6190,Pen Box - SPANISH,8000,8000,7550,___,,"22,Nov",450,,,,,,,,250,2014.11.29: ship to USA by AIR 4262,200,2014.11.28 SHIIP TO UK by AIR 4261,,,,,,,,,,,,,,,,
2014.11.06,Loli,6090,Forever White XL - EU,2000,2000,1500,___,,"27,Nov",500,,,,,,,,500,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,
2014.11.06,Loli,8015,Box Minerals Pen Box EU,1000,1000,950,___,,"27,Nov",50,,,,,,,,50,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,
2014.11.06,Tom,1066,"EU Compliant, Pure Smile - box",2000,2000,1350,___,,"22,Nov",650,,,,,,,,650,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.11.06,Loli,1781,"Plastic Box - for Premium Kit, Sodium percarbonate",2000,2000,1900,__,,"22,Nov",100,,,,,,,,100,2014.11.28 SHIP TO UK by AIR 4261,,,,,,,,,,,,,,,,,,
2014.11.10,Erika,1720,Sapient EVA sheet-blister trays,2000,2000,1870,__,,"22,Nov",130,,,,,,,,130,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.11.10,Erika,1715,Sapient 4 pack for 1.2ml syringes - blister trays,5000,5000,4800,__,,"22,Nov",200,,,,,,,,200,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.11.19,Tom,5041,"5 mL - NEW Activator spray bottle, translucent",40000,,0,L,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.19,Tom,5046,5 mL - NEW Activator spray bottle CAPS translucent,40000,,0,L,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,12570,White Mini LED Light (CE and WEEE mark),109000,9000,4000,___,,,5000,,,,,,,,5000,2014.11.29: ship to USA by AIR 4262,,,,,,,,,,,,,,,,,,
2014.11.21,Loli,9030,Finger Wipe - Multilingual,100000,,0,Wei,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,13010,Thermoforming Tray - sealed in bag,104000,,0,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,13045,Mini Mouth Tray,100000,,0,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,7030,Cheek Retractor Large Clear,52500,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,12560,Vitamin E Swabs ,72000,,0,Wei,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,15130,Pen Satin 4ml - Forever White(logo),5000,,0,Wei,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,12470,Bib - Blue,?,,0,Aileen,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,13042,PerfecTray (New Mold 10/14) - no bag,30000,,0,__,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.22,Tom,13043,PerfecTray (New Mold 10/14) - bag,73540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,12050,RFID White Lamp - BW,5,,0,JOJO,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.21,Tom,1777,Take Home Premium (no liner) bag,50000,,0,___,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.22,Luis,,Sealing Machine(for Mini Mouth Tray),1,,0,___,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.24,Jordi,12190,Serial Numbers - Futura 2400 head,250,,0,__,"28,Nov",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.24,Jordi,12191,Serial Numbers - Futura 2400 main panel,250,,0,__,"28,Nov",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2014.11.24,Jordi,,Label- Serial Numbers - Futura 2400 carton,250,,0,__,"28,Nov",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
